Date,Close,High,Low,Open,Volume
2/3/2021,181.8610077,186.2659456,180.9800175,185.8464277,53643263
2/4/2021,192.9362946,194.152894,181.2317468,181.3156555,105818897
2/5/2021,196.6280365,200.4036974,190.6708775,194.7821476,125490301
2/8/2021,195.5792389,199.7324633,194.2367766,199.2709911,41495834
2/9/2021,192.1391754,200.697337,191.4679443,196.8377805,70655961
2/10/2021,190.9225922,193.9011717,187.1888855,192.1391915,47283127
2/11/2021,189.9996338,192.3908907,188.3635167,192.1391774,43631374
2/12/2021,182.4483337,189.4123335,181.0639298,189.4123335,110568108
2/15/2021,183.4132233,185.426904,182.4902788,183.2873602,31776555
2/16/2021,183.1195679,186.0981476,182.2805321,183.7907991,29148891
2/17/2021,182.7000275,183.2453956,181.6931872,182.5741772,19850516
2/18/2021,183.6229858,185.0912985,182.8258916,183.0776049,24070563
2/19/2021,181.1897888,183.664942,179.5536715,183.6230005,28125203
2/22/2021,177.8399658,182.091631,176.9380943,182.091631,51546288
2/23/2021,179.0854034,180.8461978,177.7970192,178.655942,26675953
2/24/2021,179.3860321,180.2020061,177.3675583,179.6007628,13160617
2/25/2021,179.6437073,181.4045017,179.3430921,179.9443355,25954142
2/26/2021,175.0914307,178.6559553,174.361341,178.0117632,43429293
3/1/2021,177.7111359,178.4412255,175.2632136,176.4657003,16225536
3/2/2021,180.2879028,181.0609413,177.3675704,177.7970318,25604169
3/3/2021,180.3308563,182.0916509,179.3431003,182.0916509,20846117
3/4/2021,180.1161041,181.4903858,178.3123742,179.3430789,24899212
3/5/2021,179.1283569,180.3737924,177.9688059,178.6559468,17323590
3/8/2021,178.6559448,181.0609313,178.3982654,180.116111,22988740
3/9/2021,178.4841614,180.1590582,175.8644442,179.2571867,22593086
3/10/2021,177.367569,179.686658,176.7663256,179.6007736,19603214
3/12/2021,176.2509613,178.6559478,174.7907951,178.6559478,30787960
3/15/2021,176.4656982,176.9381084,173.1588531,176.8092752,41115805
3/16/2021,178.5271149,179.4289734,176.0362308,177.2816663,48763187
3/17/2021,180.8891449,183.7235796,179.1283506,182.2634135,78578698
3/18/2021,186.9445496,188.1899982,182.0057433,182.9505636,91993104
3/19/2021,191.4968567,194.2454073,185.1408325,188.1041139,134184994
3/22/2021,194.1165466,194.4601105,190.2513942,191.7974578,46050245
3/23/2021,190.8526459,195.9202983,190.0796206,193.2576324,41564683
3/24/2021,185.4844055,191.3680329,184.8831621,189.821969,27609243
3/25/2021,181.7480774,185.4843839,179.5578215,184.797243,40681282
3/26/2021,181.1468201,184.1959987,180.674423,184.0242168,26079435
3/30/2021,184.2818909,184.6684035,180.7173534,183.1652886,27792033
3/31/2021,187.6746368,188.3617777,182.6928818,183.8524329,36485322
4/1/2021,189.0059814,189.4783916,186.6439435,188.9630327,29062762
4/5/2021,182.5640564,188.9630291,180.8032619,186.9016195,31378045
4/6/2021,182.6499176,184.6254425,180.5026107,183.6376866,25674227
4/7/2021,183.6376953,184.840182,182.4781443,182.692875,15204883
4/8/2021,183.1652679,185.6132029,182.8217041,184.5395495,14116874
4/9/2021,183.0364532,185.4843754,182.5640431,183.5947478,16364247
4/12/2021,176.336853,181.2327104,176.0791736,180.3737876,34511670
4/13/2021,179.2571716,180.1160944,176.9380829,177.7970056,20247639
4/15/2021,177.5393372,180.7602976,176.9380938,179.5148622,17530742
4/16/2021,178.6130066,179.7296089,177.3675711,178.6559554,13311926
4/19/2021,176.5945587,177.0240202,175.0055461,176.0791997,15792299
4/20/2021,174.8337708,177.7970523,173.931899,177.1099113,21364882
4/22/2021,176.8522034,177.1957804,172.2569741,173.5024096,23139735
4/23/2021,176.3798065,177.7970239,175.4349862,175.4349862,19625381
4/26/2021,176.336853,177.5822885,175.8214941,176.7663144,19886214
4/27/2021,176.4227448,177.7540778,176.1221296,176.3368603,11444814
4/28/2021,176.5086365,177.3675593,176.3368545,176.9380979,12708021
4/29/2021,175.4779205,178.2694195,175.2631898,177.8829069,13096755
4/30/2021,174.0177765,176.6804295,173.5024175,175.1343657,16495657
5/3/2021,172.6005249,173.3735632,171.7845509,172.8152556,20611626
5/4/2021,171.4410248,173.8030629,171.0115633,172.8152936,18259282
5/5/2021,172.9870453,173.5024042,171.3550972,173.029994,13862655
5/6/2021,174.1466064,176.8951569,173.5883118,173.7600938,14320889
5/7/2021,176.3798065,177.3246138,174.3183839,174.3183839,19463495
5/10/2021,176.55159,178.1835381,176.0791798,177.9258586,16295368
5/11/2021,175.2202454,177.3675523,175.0055147,175.1343478,13747541
5/12/2021,174.5760651,176.2939107,174.2325012,175.1343597,16537612
5/14/2021,182.3063507,183.1223247,175.2202381,176.0791609,61647120
