Date,Close,High,Low,Open,Volume
11/24/2020,1380.641235,1387.169137,1345.938101,1351.649927,20077200
11/25/2020,1346.657959,1405.792614,1341.090037,1393.216919,12076301
11/26/2020,1369.553345,1374.689206,1331.490174,1358.369572,13971563
11/27/2020,1383.185181,1388.129094,1358.897792,1374.497444,8997290
12/1/2020,1375.937378,1391.008995,1368.449498,1383.185146,8573787
12/2/2020,1350.641846,1374.497408,1338.978199,1373.729378,8946075
12/3/2020,1322.08252,1374.689395,1319.058681,1371.809459,18966611
12/4/2020,1330.14624,1345.361877,1318.338575,1325.730362,13456161
12/7/2020,1317.330444,1324.722232,1303.746726,1319.970385,12158159
12/8/2020,1321.218628,1333.218361,1310.514843,1319.970609,9728948
12/9/2020,1350.881836,1353.617869,1320.018618,1321.890529,11034537
12/10/2020,1330.38623,1345.889907,1320.690471,1342.049993,9863983
12/11/2020,1327.458374,1339.170065,1318.050537,1334.418218,10678192
12/14/2020,1317.234619,1332.450256,1313.250685,1327.650363,8611025
12/15/2020,1335.618164,1339.121992,1311.330661,1325.53839,10780718
12/16/2020,1354.241821,1360.097785,1338.690214,1347.810011,8416046
12/17/2020,1384.097168,1387.169053,1348.28992,1361.825595,10962239
12/18/2020,1354.865723,1382.081092,1350.017901,1377.569239,11497959
12/21/2020,1317.7146,1366.865455,1312.002657,1360.769615,11880912
12/22/2020,1318.146606,1329.378426,1291.171231,1329.378426,11425779
12/23/2020,1320.594482,1325.682298,1306.578819,1312.770634,7733697
12/24/2020,1341.186035,1347.809911,1321.890489,1333.794247,7476094
12/28/2020,1356.305664,1364.129513,1347.809877,1348.769856,5849597
12/29/2020,1370.081543,1377.329429,1363.169743,1364.177768,7247673
12/30/2020,1375.169434,1382.273299,1356.44985,1382.273299,8108363
12/31/2020,1378.817261,1386.209049,1368.017502,1377.569242,11072875
1/1/2021,1368.017578,1385.249147,1363.745603,1382.369212,4405469
1/4/2021,1359.329712,1380.449241,1343.010076,1380.449241,7870096
1/5/2021,1369.60144,1373.489401,1352.609866,1362.401601,7193412
1/6/2021,1363.69751,1382.369045,1356.5456,1377.569152,11067025
1/7/2021,1359.56958,1375.265205,1356.017706,1375.169231,9947421
1/8/2021,1374.353394,1384.289149,1366.14553,1374.689363,6884382
1/11/2021,1393.360962,1406.272745,1378.817379,1391.96904,8665696
1/12/2021,1421.728271,1428.160081,1391.104931,1394.320836,10194078
1/13/2021,1411.79248,1436.991917,1403.584617,1433.152003,8467325
1/14/2021,1409.968628,1428.448217,1397.7289,1412.2726,6148583
1/15/2021,1407.952637,1412.75253,1387.169077,1410.304537,7082618
1/18/2021,1423.744141,1442.703717,1408.28851,1411.072471,21412816
1/19/2021,1443.663818,1451.151698,1408.28863,1432.096146,8680127
1/20/2021,1432.288086,1440.927893,1426.528214,1440.927893,6673026
1/21/2021,1415.776367,1434.543877,1409.392487,1432.287951,13166527
1/22/2021,1385.7771,1409.152554,1382.513149,1409.152554,7696182
1/25/2021,1404.304688,1421.728323,1396.912899,1406.464639,10172359
1/27/2021,1353.185791,1412.992504,1349.873912,1409.248564,11778138
1/28/2021,1316.562622,1345.218077,1288.291299,1334.274298,21352223
1/29/2021,1334.850098,1352.369705,1309.890657,1335.666056,14352251
2/1/2021,1417.648438,1423.168315,1344.930057,1353.809859,13185272
2/2/2021,1498.094482,1515.326049,1437.471817,1440.927716,21210103
2/3/2021,1511.774292,1518.39805,1480.286948,1515.806155,10118627
2/4/2021,1515.9021,1524.445932,1481.678841,1503.326404,12242342
2/5/2021,1533.661743,1553.485324,1486.046829,1486.046829,13527358
2/8/2021,1541.005615,1566.349073,1531.837773,1555.165299,8723790
2/9/2021,1547.341431,1562.845108,1523.197946,1545.565494,9210683
2/10/2021,1518.446167,1550.221436,1504.286482,1543.981575,9894003
2/11/2021,1509.422363,1533.85389,1501.598514,1518.68618,6824309
2/12/2021,1518.638184,1528.766005,1510.046422,1510.910426,4955053
2/15/2021,1551.901367,1559.965211,1532.79777,1536.06172,5177622
2/16/2021,1561.549194,1575.324864,1544.077514,1556.317241,6948679
2/17/2021,1523.006104,1556.893396,1519.646178,1555.165388,6397213
2/18/2021,1492.094727,1541.677526,1486.046815,1541.677526,7360280
2/19/2021,1477.50293,1501.598367,1471.647084,1483.166826,8569754
2/22/2021,1486.046753,1510.91022,1477.83889,1483.214863,14725919
2/23/2021,1467.951294,1495.358613,1461.711433,1491.566744,9119953
2/24/2021,1542.157593,1549.357432,1455.567569,1465.40735,7157166
2/25/2021,1542.109497,1570.764832,1537.885568,1545.325402,10054785
2/26/2021,1472.991211,1525.310045,1460.127474,1523.534108,13956423
3/1/2021,1496.510498,1509.614228,1479.038819,1501.406365,6768009
3/2/2021,1505.438354,1523.965988,1488.92677,1512.638194,8055019
3/3/2021,1523.342163,1532.125992,1502.366652,1520.606247,5611205
3/4/2021,1489.934692,1508.126238,1477.5029,1486.574768,8145719
3/5/2021,1468.767334,1483.742977,1460.223501,1469.727313,8722911
3/8/2021,1458.6875,1492.766741,1451.96765,1480.287019,7558525
3/9/2021,1499.966553,1503.038437,1476.687072,1483.166927,7533348
3/10/2021,1493.486694,1511.966282,1490.030795,1509.086346,5527508
3/12/2021,1489.838745,1535.965764,1473.6152,1535.965764,7815602
3/15/2021,1467.471191,1486.430767,1454.655502,1486.430767,6115193
3/16/2021,1451.631592,1478.750986,1449.567614,1469.63119,6861183
3/17/2021,1435.504028,1477.407119,1430.560115,1463.247434,10532214
3/18/2021,1431.328125,1461.135508,1421.872359,1451.247681,9032770
